session_id_encoded,trajectory,Churn
202240,"[1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1]",1
1009836,[1],1
430191,"[1, 2]",1
852027,"[1, 1]",1
810448,"[1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",1
513655,"[1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1]",1
265112,"[2, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1]",1
244000,"[1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1]",1
166490,"[2, 1, 1, 1, 1, 2, 2, 1]",1
810251,"[1, 2, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1]",1
896281,[1],1
874484,"[1, 1, 1, 1]",1
403765,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",1
786523,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
600872,"[1, 2, 1, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",1
262508,"[1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1]",0
58964,"[1, 2]",1
996857,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2]",1
439921,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1]",1
950815,"[1, 1, 1, 1, 1, 1, 2, 1]",1
797031,"[2, 1, 1, 2, 1, 2]",1
268412,"[1, 1, 1, 1, 1, 1, 1, 1]",1
990714,"[1, 2, 2, 1, 1, 2, 2, 1]",1
340883,"[2, 1]",1
57572,"[2, 1]",1
261254,[1],1
362574,"[1, 2]",1
339911,"[1, 1, 2, 1]",1
817862,"[1, 1, 2, 1]",1
630274,"[2, 1, 1, 2, 1, 2, 2, 1]",1
96084,"[1, 2]",1
391360,"[2, 1]",1
800180,"[2, 1, 1, 2]",1
673476,"[1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1]",1
1035800,"[1, 1, 1]",1
690923,"[1, 1, 1, 2, 1, 1, 1, 1]",1
441232,[1],1
52027,[1],1
965330,[1],1
81792,[1],1
161208,"[2, 1]",1
110495,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",1
1006431,"[1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1]",1
616062,[1],1
180060,"[1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1]",1
712354,"[1, 1, 2, 2, 1, 3, 1, 2, 3, 1, 1]",1
91646,"[1, 2, 1, 2]",1
903242,"[1, 2, 2, 1, 1, 1, 1, 1, 1, 1]",1
547670,"[1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2]",1
655000,"[2, 1]",1
376310,"[2, 1]",1
655274,"[1, 1]",1
858070,"[1, 2, 3, 1, 1]",1
197706,"[1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 3, 1, 2, 1, 1, 4, 1, 1, 2]",1
766739,[1],1
501081,"[1, 2, 3, 1, 2, 1]",1
967331,"[1, 2]",1
481150,"[1, 2, 2, 1, 1, 2, 2, 1, 2, 1]",1
327046,"[1, 1, 1, 1]",1
312479,"[1, 1, 1, 2, 1, 1]",1
245113,"[1, 1, 1]",1
759917,"[2, 1, 1, 2]",1
151449,"[1, 2, 1, 2]",1
600436,"[1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2]",1
815940,"[1, 2]",1
841203,"[2, 1]",1
463226,"[1, 2, 1, 2, 2, 1]",1
139906,"[2, 1]",1
238927,"[2, 1]",1
377247,[1],1
278339,[1],1
502735,[1],1
347834,"[1, 2, 1, 2, 2, 1]",1
759688,"[1, 2, 1, 2]",1
515537,[1],1
96482,"[1, 2]",1
248331,"[1, 1, 1, 1]",1
925922,"[2, 1, 2, 1]",1
426941,"[1, 2]",1
95576,"[1, 2, 1, 3, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",1
196470,[1],1
1006913,"[1, 1, 1, 2, 1, 3, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 4, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1]",1
68852,"[2, 1]",1
632752,"[1, 2]",1
557556,"[1, 1, 2]",1
514756,"[2, 1]",1
54866,"[1, 2, 1, 2]",1
470803,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2]",1
514464,[1],1
665461,"[1, 2]",1
672996,[1],1
382937,"[1, 1, 1, 1, 2, 1]",1
1012549,"[1, 2]",1
351680,"[2, 1]",1
41472,"[1, 1, 2]",1
885310,"[2, 1]",1
514419,[1],1
371214,[1],1
360551,[1],1
4350,"[2, 1, 1, 2, 1, 2]",1
906505,"[1, 2, 1, 2, 2, 1, 2, 1]",1
435902,"[1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2]",1
744768,[1],1
268270,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",1
793593,"[2, 1, 1, 2, 3, 1, 1, 1, 1]",0
851173,"[2, 1, 1, 2]",1
425277,"[2, 1, 1, 2, 2, 1, 2, 1]",1
526276,"[1, 2, 3, 1, 2, 2, 1, 2, 1, 2, 1]",1
730288,"[1, 1, 1, 1, 1, 1, 2, 1, 2]",1
678790,"[2, 1]",1
54132,"[2, 1]",1
771676,"[1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 3, 1, 1, 2, 1, 1, 2, 1, 1, 1]",1
821204,"[1, 2]",1
168993,"[1, 2]",1
565682,"[1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1]",1
632626,[1],1
787643,"[1, 2]",1
134269,"[2, 1]",1
84226,"[2, 1, 1, 1, 1, 2, 1, 2, 1, 1]",1
32544,"[1, 1, 2, 1]",1
808269,[1],1
558075,"[2, 1]",1
400417,[1],1
258392,"[1, 2]",1
301145,[1],1
139511,"[2, 1, 3, 4, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1]",1
142429,"[2, 1, 3]",1
518301,"[1, 2, 2, 1]",1
797429,"[1, 2]",1
706542,[1],1
14083,"[2, 1, 1, 2, 1, 2, 3, 1, 2, 3, 1]",1
176888,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",1
390331,"[2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2]",1
958973,"[1, 2, 1, 1, 1, 2]",1
168179,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2]",1
31950,[1],1
1008115,"[1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2]",1
499284,"[2, 1]",1
80223,[1],1
705628,"[1, 1, 1]",1
675599,"[1, 2]",1
977752,[1],1
279571,"[1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1]",1
836209,"[1, 2]",1
917725,"[1, 2]",1
387674,"[1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1]",1
241503,"[1, 2, 2, 1]",1
759721,"[1, 1, 1]",1
61909,"[1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1]",1
163697,"[2, 1]",1
603672,"[1, 1, 1, 1, 1, 1]",1
683514,[1],1
384036,"[1, 2]",1
191092,"[1, 1, 1, 1, 1, 1, 2, 1, 2, 1]",1
99750,"[1, 1, 1, 1, 1, 1, 1]",1
324018,"[1, 2, 1, 2]",1
297353,"[2, 1, 3, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2]",1
668249,"[1, 2]",1
24468,"[1, 2]",1
544071,"[1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1]",1
227553,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1]",1
910127,"[2, 1]",1
524983,"[2, 1, 1, 2, 2, 1]",1
664497,"[2, 1]",1
425338,"[1, 1, 1, 1, 2]",1
62822,"[1, 2]",1
478135,"[1, 2]",1
626991,"[2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2]",1
987092,"[1, 2, 2, 1, 1, 2, 3, 2, 1, 2, 1, 2, 1]",1
488351,[1],1
870724,[1],1
61220,"[1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 2]",1
1041107,[1],1
944928,"[1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1]",1
385084,"[2, 1]",1
253813,[1],1
929384,"[1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 3, 1, 1, 2, 1]",1
954095,"[1, 1, 1, 1, 1, 2, 1, 1]",1
409753,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
267211,[1],1
340697,"[2, 1]",1
51721,"[1, 1, 1]",1
273470,"[1, 2]",1
820010,"[1, 1, 1, 1]",1
155060,"[2, 1]",1
1001058,"[1, 2]",1
629744,[1],1
181642,"[1, 2, 1, 1, 1, 1, 1, 1]",1
248419,"[1, 1, 1, 1, 1]",1
935134,"[2, 1]",1
429709,"[1, 2, 1, 2]",1
20274,[1],1
529226,[1],1
209667,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1]",1
18603,"[1, 1, 1, 1, 1, 2, 3, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 3, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 3, 2, 1, 1, 2, 1, 2, 1, 2, 3, 1, 1, 1]",0
231553,"[2, 1, 1, 2, 2, 1]",1
37351,"[1, 1, 1, 2, 1, 2, 2, 1, 1, 1]",1
633731,"[2, 1]",1
501315,"[2, 1]",1
899790,"[1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]",1
796314,"[1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1]",1
438037,"[2, 1]",1
335300,"[2, 1, 1, 2, 2, 1]",1
609821,"[2, 1]",1
845054,"[2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",1
184378,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1]",1
296417,"[1, 2, 1, 1, 1, 1, 1, 1, 1]",1
46968,"[1, 2, 2, 1]",1
426389,[1],1
440780,[1],1
574316,"[1, 1, 1, 1]",1
227635,[1],1
82565,"[1, 1, 1]",1
948333,"[1, 1, 1, 2, 1]",1
461826,"[1, 1, 1, 1, 1]",1
691264,"[1, 2, 2, 1, 1, 2]",1
500578,"[1, 2]",1
7023,"[1, 2, 2, 1, 1, 2]",1
968210,"[1, 2]",1
1036136,[1],1
338999,"[2, 1]",1
810803,"[2, 1]",1
118242,"[1, 1]",1
272259,[1],1
1000960,"[2, 1]",1
899951,"[1, 1, 1, 1]",1
600711,"[1, 2]",1
662486,"[1, 2]",1
97723,"[1, 1, 1, 1, 1, 2]",1
168139,"[1, 1, 1, 1, 1]",1
127056,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
588596,"[1, 1, 1, 2]",1
628337,"[2, 1, 2, 1, 1, 2, 1, 2, 2, 1]",1
272255,"[2, 1]",1
505321,"[2, 1, 2, 1, 1, 2]",1
274779,"[1, 2, 1, 1, 2, 2, 1, 1]",1
617225,"[1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1]",1
177797,"[1, 1, 2, 1, 1, 2, 1, 1, 1, 1]",1
276816,"[2, 1]",1
376303,"[1, 2, 2, 1, 2, 1, 2, 1, 1, 2]",1
581344,"[1, 1]",1
183033,[1],1
466293,[1],1
697582,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1]",1
985768,"[2, 1, 1]",1
514478,"[1, 1, 1]",1
92183,"[1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",1
486986,"[1, 1]",1
445030,"[2, 1]",1
993820,"[1, 1]",1
919371,"[1, 1, 2, 1]",1
796641,[1],1
1042614,[1],1
358362,"[2, 1]",1
485051,[1],1
474360,"[2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]",1
108208,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1]",1
412581,"[1, 1]",1
730748,"[1, 1]",1
264650,[1],1
465600,"[2, 1]",1
79821,"[1, 2]",1
1024232,"[1, 2]",1
872959,"[1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 2, 1]",1
753324,"[1, 2]",1
577145,"[1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0
969244,"[1, 1, 1, 1]",1
745322,[1],1
380212,"[2, 1]",1
412185,"[1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2]",1
705810,"[2, 1]",1
293969,"[1, 2, 1, 2, 2, 1, 2, 1, 1, 2]",1
527426,[1],1
754421,"[1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2]",1
628314,"[1, 1, 1]",1
45746,"[2, 1]",1
383701,[1],1
88927,"[1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1]",1
554208,"[1, 1, 1, 1, 1, 1, 1, 1]",1
848397,"[1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 1]",1
835545,"[1, 2]",1
790379,[1],1
720970,"[1, 2, 2, 1]",1
948835,[1],1
3083,"[1, 2]",1
712557,"[1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1]",1
572154,"[1, 2]",1
894124,"[2, 1]",1
617004,"[1, 2]",1
428927,[1],1
391836,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
657890,"[1, 2]",1
196121,"[2, 1]",1
298385,[1],1
632283,"[1, 1, 1, 1, 1]",1
53848,"[1, 1, 1, 1, 1, 1]",1
1005835,"[1, 2]",1
939834,"[2, 1, 1, 2]",1
686602,"[1, 1]",1
13338,"[1, 1, 1, 1, 1]",1
940961,"[2, 1]",1
535729,[1],1
458440,"[1, 2]",1
237816,"[1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",1
805826,[1],1
841526,"[1, 2, 1, 2, 1, 1]",1
424543,"[2, 1]",1
962221,[1],1
585079,"[1, 2]",1
628545,"[2, 1, 1, 1, 1, 2, 1, 2]",1
335757,"[1, 2, 1, 2, 2, 1, 2, 1]",1
790735,"[2, 1]",1
71362,"[2, 1]",1
736416,"[1, 1, 1, 1, 1]",1
242496,"[2, 1, 2, 1, 1, 2, 3, 4, 1, 4, 1]",1
859996,"[1, 1]",1
470658,[1],1
10029,"[2, 1]",1
201614,"[1, 2]",1
153055,"[1, 2]",1
597374,"[1, 1, 1, 1]",1
304094,"[1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",1
942758,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
664137,"[1, 1, 1, 1, 1, 1, 1]",1
913011,"[1, 1]",1
762299,"[1, 1, 1, 2, 1, 2, 1]",1
217939,"[1, 1, 1, 1, 2, 1, 1, 1, 2]",1
1018887,"[1, 1, 1]",1
460823,"[1, 2, 2, 1]",1
482977,"[1, 2]",1
1022506,[1],1
710386,"[1, 1, 1, 1, 2, 2, 1]",1
294106,"[1, 1, 2, 1, 1, 2, 1, 1, 1, 1]",1
177408,[1],1
225152,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
616093,"[1, 2, 1, 2, 1]",1
74341,[1],1
1032610,"[1, 2, 1, 2, 1, 1, 1, 2]",1
749424,[1],1
899829,"[1, 2]",1
273131,"[1, 2]",1
110061,"[2, 1]",1
101048,"[1, 1, 1, 2]",1
637190,"[1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2]",1
895243,[1],1
477111,"[1, 2]",1
548691,"[1, 1, 1, 2, 2, 1, 2, 1, 1, 2]",1
862631,[1],1
861676,"[2, 1]",1
622373,"[1, 1, 2]",1
356934,"[2, 1]",1
570003,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 3]",1
681183,[1],1
795712,"[1, 1, 1]",1
288473,"[1, 2, 1, 2]",1
175299,"[1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1]",1
177492,"[1, 1, 1]",1
870735,"[1, 1, 2, 1, 1, 2, 1]",1
105735,"[2, 1, 1, 2, 2, 1]",1
346501,"[1, 2]",1
336047,[1],1
383068,[1],1
900568,"[1, 1, 1, 1]",1
272251,"[2, 1, 1, 2, 1]",1
210682,[1],1
592823,[1],1
588193,"[2, 1]",1
727266,[1],1
644903,"[2, 1]",1
454862,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 3, 1, 1, 2, 2, 1]",1
373397,[1],1
375328,"[1, 1]",1
316694,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1]",1
407890,[1],1
383639,"[2, 1, 2, 1, 2, 1, 1, 2]",1
322957,"[2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1]",1
463813,"[1, 1, 1]",1
818568,"[2, 1, 2, 1]",1
951129,"[2, 1]",1
838799,"[1, 2, 1, 2]",1
111701,"[1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1]",0
948397,[1],1
836647,"[1, 1, 1, 2, 1, 2, 1, 2]",1
880876,"[1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1]",1
464945,"[1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1]",1
119933,"[2, 1]",1
281779,"[1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2]",1
443727,"[1, 2]",1
488543,[1],1
113274,"[1, 2]",1
413530,"[1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1]",1
902428,[1],1
521779,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",1
42702,"[1, 2, 2, 1, 1, 2]",1
892357,"[2, 1]",1
170141,"[1, 1, 2, 1, 1, 2, 1, 1, 1]",1
405002,"[1, 2]",1
974805,"[2, 1]",1
352068,"[1, 2]",1
369375,[1],1
292727,[1],1
257787,"[1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",1
811832,[1],1
941884,"[1, 2, 1, 1, 2, 1, 2]",1
869109,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1]",1
930733,"[1, 2, 2, 1, 2, 1, 1, 2]",1
30011,"[1, 1, 1, 2, 1]",1
701119,[1],1
982402,"[2, 1]",1
272460,[1],1
690737,[1],1
550428,"[1, 1]",1
58366,"[2, 1, 2, 1, 1, 2]",1
875787,"[1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1]",1
729380,"[1, 2, 1]",1
990061,"[1, 2]",1
932440,"[1, 2, 2, 1]",1
969322,"[1, 1, 1, 1]",1
290870,"[1, 2]",1
540613,"[1, 1, 1, 1, 1, 2, 1]",1
979616,"[2, 1]",1
1046883,"[1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1]",1
77852,"[1, 2, 1, 2, 1, 2]",1
373520,"[2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1]",1
384391,"[1, 2]",1
466850,"[1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",1
631061,"[1, 1, 1]",1
913451,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
707224,"[1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1]",1
434951,[1],1
937060,[1],1
923880,[1],1
262832,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2]",1
32349,"[2, 1, 2, 1, 1, 2, 1, 2, 1, 2]",1
720893,"[1, 2, 2, 1]",1
931335,"[2, 1]",1
992222,[1],1
101170,"[2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 1, 2]",1
497543,[1],1
662530,"[1, 2, 1, 2, 2, 1, 1, 2]",1
764936,[1],1
934189,[1],1
56672,"[2, 1, 2, 1]",1
436420,"[1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2]",1
739551,"[1, 1, 1, 2, 1, 1, 1, 2, 1]",1
287159,"[1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1]",1
484239,[1],1
662750,[1],1
306607,[1],1
243684,"[1, 1, 1, 1, 1, 1]",1
825049,"[1, 2, 1, 2]",1
498991,"[1, 1, 1]",1
714584,"[1, 1, 2, 1]",1
264020,"[1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 3]",1
176117,[1],1
65756,"[2, 1]",1
811664,"[1, 2, 1, 2]",1
818321,"[1, 1, 2, 1]",1
538104,"[1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",1
840690,[1],1
952120,[1],1
605979,"[1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 2, 1]",1
459903,"[1, 2]",1
548004,"[2, 1]",1
319184,"[2, 1]",1
151883,"[2, 1, 1, 2, 1, 2, 2, 1]",1
783219,"[1, 1, 1]",1
826389,"[1, 1, 2, 1, 2, 1, 1]",1
1011580,"[1, 2, 2, 1, 1, 2, 2, 1]",1
92615,"[1, 2]",1
254305,"[1, 1, 1, 1]",1
44026,"[1, 2, 2, 1, 1, 2]",1
854899,[1],1
58490,[1],1
571929,"[1, 2]",1
182164,"[2, 1, 1, 2]",1
844914,[1],1
37462,"[1, 2]",1
969824,"[1, 2]",1
312398,"[1, 2, 1]",1
245448,"[1, 2, 2, 1]",1
963532,"[2, 1]",1
368577,"[1, 1, 2, 3, 1, 1, 1]",0
819112,"[1, 1, 1, 1, 1, 1, 1, 1]",1
579571,"[1, 1, 1, 1, 1]",1
316699,"[1, 2]",1
862442,"[2, 1]",1
193584,"[1, 1, 1, 1, 1]",1
781673,[1],1
285599,"[2, 1]",1
1032194,[1],1
134175,"[2, 1, 1, 1, 2, 2, 1]",1
929323,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
618633,"[2, 1, 1]",1
381492,"[2, 1]",1
357141,"[2, 1]",1
625245,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2]",1
335830,"[1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 3, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1]",1
41519,"[2, 1, 2, 1]",1
